FltNum,DptrDate,DptrTime,DptrStn,ArrvDate,ArrvTime,ArrvStn,Comp
FB582,8/11/2019,7:25,MYJ,8/11/2019,8:55,TGD,C1F1
FB582,8/12/2019,7:25,MYJ,8/12/2019,8:55,TGD,C1F1
FB582,8/13/2019,7:25,MYJ,8/13/2019,8:55,TGD,C1F1
FB582,8/14/2019,7:25,MYJ,8/14/2019,8:55,TGD,C1F1
FB582,8/15/2019,7:25,MYJ,8/15/2019,8:55,TGD,C1F1
FB582,8/16/2019,7:25,MYJ,8/16/2019,8:55,TGD,C1F1
FB582,8/17/2019,7:25,MYJ,8/17/2019,8:55,TGD,C1F1
FB582,8/18/2019,7:25,MYJ,8/18/2019,8:55,TGD,C1F1
FB582,8/19/2019,7:25,MYJ,8/19/2019,8:55,TGD,C1F1
FB582,8/20/2019,7:25,MYJ,8/20/2019,8:55,TGD,C1F1
FB582,8/21/2019,7:25,MYJ,8/21/2019,8:55,TGD,C1F1
FB582,8/22/2019,7:25,MYJ,8/22/2019,8:55,TGD,C1F1
FB582,8/23/2019,7:25,MYJ,8/23/2019,8:55,TGD,C1F1
FB582,8/24/2019,7:25,MYJ,8/24/2019,8:55,TGD,C1F1
FB582,8/25/2019,7:25,MYJ,8/25/2019,8:55,TGD,C1F1
FB582,8/26/2019,7:25,MYJ,8/26/2019,8:55,TGD,C1F1
FB582,8/27/2019,7:25,MYJ,8/27/2019,8:55,TGD,C1F1
FB582,8/28/2019,7:25,MYJ,8/28/2019,8:55,TGD,C1F1
FB582,8/29/2019,7:25,MYJ,8/29/2019,8:55,TGD,C1F1
FB582,8/30/2019,7:25,MYJ,8/30/2019,8:55,TGD,C1F1
FB582,8/31/2019,7:25,MYJ,8/31/2019,8:55,TGD,C1F1
FB451,8/1/2019,7:25,TGD,8/1/2019,9:15,TUK,C1F1
FB451,8/2/2019,7:25,TGD,8/2/2019,9:15,TUK,C1F1
FB451,8/3/2019,7:25,TGD,8/3/2019,9:15,TUK,C1F1
FB451,8/4/2019,7:25,TGD,8/4/2019,9:15,TUK,C1F1
FB451,8/5/2019,7:25,TGD,8/5/2019,9:15,TUK,C1F1
FB451,8/6/2019,7:25,TGD,8/6/2019,9:15,TUK,C1F1
FB451,8/7/2019,7:25,TGD,8/7/2019,9:15,TUK,C1F1
FB451,8/8/2019,7:25,TGD,8/8/2019,9:15,TUK,C1F1
FB451,8/9/2019,7:25,TGD,8/9/2019,9:15,TUK,C1F1
FB451,8/10/2019,7:25,TGD,8/10/2019,9:15,TUK,C1F1
FB451,8/11/2019,7:25,TGD,8/11/2019,9:15,TUK,C1F1
FB451,8/12/2019,7:25,TGD,8/12/2019,9:15,TUK,C1F1
FB451,8/13/2019,7:25,TGD,8/13/2019,9:15,TUK,C1F1
FB451,8/14/2019,7:25,TGD,8/14/2019,9:15,TUK,C1F1
FB451,8/15/2019,7:25,TGD,8/15/2019,9:15,TUK,C1F1
FB451,8/16/2019,7:25,TGD,8/16/2019,9:15,TUK,C1F1
FB451,8/17/2019,7:25,TGD,8/17/2019,9:15,TUK,C1F1
FB451,8/18/2019,7:25,TGD,8/18/2019,9:15,TUK,C1F1
FB451,8/19/2019,7:25,TGD,8/19/2019,9:15,TUK,C1F1
FB451,8/20/2019,7:25,TGD,8/20/2019,9:15,TUK,C1F1
FB451,8/21/2019,7:25,TGD,8/21/2019,9:15,TUK,C1F1
FB451,8/22/2019,7:25,TGD,8/22/2019,9:15,TUK,C1F1
FB451,8/23/2019,7:25,TGD,8/23/2019,9:15,TUK,C1F1
FB451,8/24/2019,7:25,TGD,8/24/2019,9:15,TUK,C1F1
FB451,8/25/2019,7:25,TGD,8/25/2019,9:15,TUK,C1F1
FB451,8/26/2019,7:25,TGD,8/26/2019,9:15,TUK,C1F1
FB451,8/27/2019,7:25,TGD,8/27/2019,9:15,TUK,C1F1
FB451,8/28/2019,7:25,TGD,8/28/2019,9:15,TUK,C1F1
FB451,8/29/2019,7:25,TGD,8/29/2019,9:15,TUK,C1F1
FB451,8/30/2019,7:25,TGD,8/30/2019,9:15,TUK,C1F1
FB451,8/31/2019,7:25,TGD,8/31/2019,9:15,TUK,C1F1
FB432,8/1/2019,7:30,FBX,8/1/2019,8:45,GKS,C1F1
FB432,8/2/2019,7:30,FBX,8/2/2019,8:45,GKS,C1F1
FB432,8/3/2019,7:30,FBX,8/3/2019,8:45,GKS,C1F1
FB432,8/4/2019,7:30,FBX,8/4/2019,8:45,GKS,C1F1
FB432,8/5/2019,7:30,FBX,8/5/2019,8:45,GKS,C1F1
FB432,8/6/2019,7:30,FBX,8/6/2019,8:45,GKS,C1F1
FB432,8/7/2019,7:30,FBX,8/7/2019,8:45,GKS,C1F1
FB432,8/8/2019,7:30,FBX,8/8/2019,8:45,GKS,C1F1
FB432,8/9/2019,7:30,FBX,8/9/2019,8:45,GKS,C1F1
FB432,8/10/2019,7:30,FBX,8/10/2019,8:45,GKS,C1F1
FB432,8/11/2019,7:30,FBX,8/11/2019,8:45,GKS,C1F1
FB432,8/12/2019,7:30,FBX,8/12/2019,8:45,GKS,C1F1
FB432,8/13/2019,7:30,FBX,8/13/2019,8:45,GKS,C1F1
FB432,8/14/2019,7:30,FBX,8/14/2019,8:45,GKS,C1F1
FB432,8/15/2019,7:30,FBX,8/15/2019,8:45,GKS,C1F1
FB432,8/16/2019,7:30,FBX,8/16/2019,8:45,GKS,C1F1
FB432,8/17/2019,7:30,FBX,8/17/2019,8:45,GKS,C1F1
FB432,8/18/2019,7:30,FBX,8/18/2019,8:45,GKS,C1F1
FB432,8/19/2019,7:30,FBX,8/19/2019,8:45,GKS,C1F1
FB432,8/20/2019,7:30,FBX,8/20/2019,8:45,GKS,C1F1
FB432,8/21/2019,7:30,FBX,8/21/2019,8:45,GKS,C1F1
FB432,8/22/2019,7:30,FBX,8/22/2019,8:45,GKS,C1F1
FB432,8/23/2019,7:30,FBX,8/23/2019,8:45,GKS,C1F1
FB432,8/24/2019,7:30,FBX,8/24/2019,8:45,GKS,C1F1
FB432,8/25/2019,7:30,FBX,8/25/2019,8:45,GKS,C1F1
FB432,8/26/2019,7:30,FBX,8/26/2019,8:45,GKS,C1F1
FB432,8/27/2019,7:30,FBX,8/27/2019,8:45,GKS,C1F1
FB432,8/28/2019,7:30,FBX,8/28/2019,8:45,GKS,C1F1
FB432,8/29/2019,7:30,FBX,8/29/2019,8:45,GKS,C1F1
FB432,8/30/2019,7:30,FBX,8/30/2019,8:45,GKS,C1F1
FB432,8/31/2019,7:30,FBX,8/31/2019,8:45,GKS,C1F1
FB1891,8/1/2019,7:30,TGD,8/1/2019,8:25,TAN,C1F1
FB1891,8/2/2019,7:30,TGD,8/2/2019,8:25,TAN,C1F1
FB1891,8/3/2019,7:30,TGD,8/3/2019,8:25,TAN,C1F1
FB1891,8/4/2019,7:30,TGD,8/4/2019,8:25,TAN,C1F1
FB1891,8/5/2019,7:30,TGD,8/5/2019,8:25,TAN,C1F1
FB1891,8/6/2019,7:30,TGD,8/6/2019,8:25,TAN,C1F1
FB1891,8/7/2019,7:30,TGD,8/7/2019,8:25,TAN,C1F1
FB1891,8/8/2019,7:30,TGD,8/8/2019,8:25,TAN,C1F1
FB1891,8/9/2019,7:30,TGD,8/9/2019,8:25,TAN,C1F1
FB1891,8/10/2019,7:30,TGD,8/10/2019,8:25,TAN,C1F1
FB1891,8/11/2019,7:30,TGD,8/11/2019,8:25,TAN,C1F1
FB1891,8/12/2019,7:30,TGD,8/12/2019,8:25,TAN,C1F1
FB1891,8/13/2019,7:30,TGD,8/13/2019,8:25,TAN,C1F1
FB1891,8/14/2019,7:30,TGD,8/14/2019,8:25,TAN,C1F1
FB1891,8/15/2019,7:30,TGD,8/15/2019,8:25,TAN,C1F1
FB1891,8/16/2019,7:30,TGD,8/16/2019,8:25,TAN,C1F1
FB1891,8/17/2019,7:30,TGD,8/17/2019,8:25,TAN,C1F1
FB1891,8/18/2019,7:30,TGD,8/18/2019,8:25,TAN,C1F1
FB1891,8/19/2019,7:30,TGD,8/19/2019,8:25,TAN,C1F1
FB1891,8/20/2019,7:30,TGD,8/20/2019,8:25,TAN,C1F1
FB1891,8/21/2019,7:30,TGD,8/21/2019,8:25,TAN,C1F1
FB1891,8/22/2019,7:30,TGD,8/22/2019,8:25,TAN,C1F1
FB1891,8/23/2019,7:30,TGD,8/23/2019,8:25,TAN,C1F1
FB1891,8/24/2019,7:30,TGD,8/24/2019,8:25,TAN,C1F1
FB1891,8/25/2019,7:30,TGD,8/25/2019,8:25,TAN,C1F1
FB1891,8/26/2019,7:30,TGD,8/26/2019,8:25,TAN,C1F1
FB1891,8/27/2019,7:30,TGD,8/27/2019,8:25,TAN,C1F1
FB1891,8/28/2019,7:30,TGD,8/28/2019,8:25,TAN,C1F1
FB1891,8/29/2019,7:30,TGD,8/29/2019,8:25,TAN,C1F1
FB1891,8/30/2019,7:30,TGD,8/30/2019,8:25,TAN,C1F1
FB1891,8/31/2019,7:30,TGD,8/31/2019,8:25,TAN,C1F1
FB14,8/1/2019,7:30,HOM,8/1/2019,8:45,TGD,C1F1
FB50,8/1/2019,7:30,NOU,8/1/2019,9:05,TGD,C1F1
FB402,8/1/2019,7:30,AXO,8/1/2019,8:35,TGD,C1F1
FB14,8/2/2019,7:30,HOM,8/2/2019,8:45,TGD,C1F1
FB50,8/2/2019,7:30,NOU,8/2/2019,9:05,TGD,C1F1
FB402,8/2/2019,7:30,AXO,8/2/2019,8:35,TGD,C1F1
FB14,8/3/2019,7:30,HOM,8/3/2019,8:45,TGD,C1F1
FB50,8/3/2019,7:30,NOU,8/3/2019,9:05,TGD,C1F1
FB402,8/3/2019,7:30,AXO,8/3/2019,8:35,TGD,C1F1
FB14,8/4/2019,7:30,HOM,8/4/2019,8:45,TGD,C1F1
FB50,8/4/2019,7:30,NOU,8/4/2019,9:05,TGD,C1F1
FB402,8/4/2019,7:30,AXO,8/4/2019,8:35,TGD,C1F1
FB14,8/5/2019,7:30,HOM,8/5/2019,8:45,TGD,C1F1
FB50,8/5/2019,7:30,NOU,8/5/2019,9:05,TGD,C1F1
FB402,8/5/2019,7:30,AXO,8/5/2019,8:35,TGD,C1F1
FB14,8/6/2019,7:30,HOM,8/6/2019,8:45,TGD,C1F1
FB50,8/6/2019,7:30,NOU,8/6/2019,9:05,TGD,C1F1
FB402,8/6/2019,7:30,AXO,8/6/2019,8:35,TGD,C1F1
FB14,8/7/2019,7:30,HOM,8/7/2019,8:45,TGD,C1F1
FB50,8/7/2019,7:30,NOU,8/7/2019,9:05,TGD,C1F1
FB402,8/7/2019,7:30,AXO,8/7/2019,8:35,TGD,C1F1
FB14,8/8/2019,7:30,HOM,8/8/2019,8:45,TGD,C1F1
FB50,8/8/2019,7:30,NOU,8/8/2019,9:05,TGD,C1F1
FB402,8/8/2019,7:30,AXO,8/8/2019,8:35,TGD,C1F1
FB14,8/9/2019,7:30,HOM,8/9/2019,8:45,TGD,C1F1
FB50,8/9/2019,7:30,NOU,8/9/2019,9:05,TGD,C1F1
FB402,8/9/2019,7:30,AXO,8/9/2019,8:35,TGD,C1F1
FB14,8/10/2019,7:30,HOM,8/10/2019,8:45,TGD,C1F1
FB50,8/10/2019,7:30,NOU,8/10/2019,9:05,TGD,C1F1
FB402,8/10/2019,7:30,AXO,8/10/2019,8:35,TGD,C1F1
FB14,8/11/2019,7:30,HOM,8/11/2019,8:45,TGD,C1F1
FB50,8/11/2019,7:30,NOU,8/11/2019,9:05,TGD,C1F1
FB402,8/11/2019,7:30,AXO,8/11/2019,8:35,TGD,C1F1
FB14,8/12/2019,7:30,HOM,8/12/2019,8:45,TGD,C1F1
FB50,8/12/2019,7:30,NOU,8/12/2019,9:05,TGD,C1F1
FB402,8/12/2019,7:30,AXO,8/12/2019,8:35,TGD,C1F1
FB14,8/13/2019,7:30,HOM,8/13/2019,8:45,TGD,C1F1
FB50,8/13/2019,7:30,NOU,8/13/2019,9:05,TGD,C1F1
FB402,8/13/2019,7:30,AXO,8/13/2019,8:35,TGD,C1F1
FB14,8/14/2019,7:30,HOM,8/14/2019,8:45,TGD,C1F1
FB50,8/14/2019,7:30,NOU,8/14/2019,9:05,TGD,C1F1
FB402,8/14/2019,7:30,AXO,8/14/2019,8:35,TGD,C1F1
FB14,8/15/2019,7:30,HOM,8/15/2019,8:45,TGD,C1F1
FB50,8/15/2019,7:30,NOU,8/15/2019,9:05,TGD,C1F1
FB402,8/15/2019,7:30,AXO,8/15/2019,8:35,TGD,C1F1
FB14,8/16/2019,7:30,HOM,8/16/2019,8:45,TGD,C1F1
FB50,8/16/2019,7:30,NOU,8/16/2019,9:05,TGD,C1F1
FB402,8/16/2019,7:30,AXO,8/16/2019,8:35,TGD,C1F1
FB14,8/17/2019,7:30,HOM,8/17/2019,8:45,TGD,C1F1
FB50,8/17/2019,7:30,NOU,8/17/2019,9:05,TGD,C1F1
FB402,8/17/2019,7:30,AXO,8/17/2019,8:35,TGD,C1F1
FB14,8/18/2019,7:30,HOM,8/18/2019,8:45,TGD,C1F1
FB50,8/18/2019,7:30,NOU,8/18/2019,9:05,TGD,C1F1
FB402,8/18/2019,7:30,AXO,8/18/2019,8:35,TGD,C1F1
FB14,8/19/2019,7:30,HOM,8/19/2019,8:45,TGD,C1F1
FB50,8/19/2019,7:30,NOU,8/19/2019,9:05,TGD,C1F1
FB402,8/19/2019,7:30,AXO,8/19/2019,8:35,TGD,C1F1
FB14,8/20/2019,7:30,HOM,8/20/2019,8:45,TGD,C1F1
FB50,8/20/2019,7:30,NOU,8/20/2019,9:05,TGD,C1F1
FB402,8/20/2019,7:30,AXO,8/20/2019,8:35,TGD,C1F1
FB14,8/21/2019,7:30,HOM,8/21/2019,8:45,TGD,C1F1
FB50,8/21/2019,7:30,NOU,8/21/2019,9:05,TGD,C1F1
FB402,8/21/2019,7:30,AXO,8/21/2019,8:35,TGD,C1F1
FB14,8/22/2019,7:30,HOM,8/22/2019,8:45,TGD,C1F1
FB50,8/22/2019,7:30,NOU,8/22/2019,9:05,TGD,C1F1
FB402,8/22/2019,7:30,AXO,8/22/2019,8:35,TGD,C1F1
FB14,8/23/2019,7:30,HOM,8/23/2019,8:45,TGD,C1F1
FB50,8/23/2019,7:30,NOU,8/23/2019,9:05,TGD,C1F1
FB402,8/23/2019,7:30,AXO,8/23/2019,8:35,TGD,C1F1
FB14,8/24/2019,7:30,HOM,8/24/2019,8:45,TGD,C1F1
FB50,8/24/2019,7:30,NOU,8/24/2019,9:05,TGD,C1F1
FB402,8/24/2019,7:30,AXO,8/24/2019,8:35,TGD,C1F1
FB14,8/25/2019,7:30,HOM,8/25/2019,8:45,TGD,C1F1
FB50,8/25/2019,7:30,NOU,8/25/2019,9:05,TGD,C1F1
FB402,8/25/2019,7:30,AXO,8/25/2019,8:35,TGD,C1F1
FB14,8/26/2019,7:30,HOM,8/26/2019,8:45,TGD,C1F1
FB50,8/26/2019,7:30,NOU,8/26/2019,9:05,TGD,C1F1
FB402,8/26/2019,7:30,AXO,8/26/2019,8:35,TGD,C1F1
FB14,8/27/2019,7:30,HOM,8/27/2019,8:45,TGD,C1F1
FB50,8/27/2019,7:30,NOU,8/27/2019,9:05,TGD,C1F1
FB402,8/27/2019,7:30,AXO,8/27/2019,8:35,TGD,C1F1
FB14,8/28/2019,7:30,HOM,8/28/2019,8:45,TGD,C1F1
FB50,8/28/2019,7:30,NOU,8/28/2019,9:05,TGD,C1F1
FB402,8/28/2019,7:30,AXO,8/28/2019,8:35,TGD,C1F1
FB14,8/29/2019,7:30,HOM,8/29/2019,8:45,TGD,C1F1
FB50,8/29/2019,7:30,NOU,8/29/2019,9:05,TGD,C1F1
FB402,8/29/2019,7:30,AXO,8/29/2019,8:35,TGD,C1F1
FB14,8/30/2019,7:30,HOM,8/30/2019,8:45,TGD,C1F1
FB50,8/30/2019,7:30,NOU,8/30/2019,9:05,TGD,C1F1
FB402,8/30/2019,7:30,AXO,8/30/2019,8:35,TGD,C1F1
FB14,8/31/2019,7:30,HOM,8/31/2019,8:45,TGD,C1F1
FB50,8/31/2019,7:30,NOU,8/31/2019,9:05,TGD,C1F1
FB402,8/31/2019,7:30,AXO,8/31/2019,8:35,TGD,C1F1
FB522,8/1/2019,7:35,XMJ,8/1/2019,8:40,HOM,C1F1
FB522,8/2/2019,7:35,XMJ,8/2/2019,8:40,HOM,C1F1
FB522,8/3/2019,7:35,XMJ,8/3/2019,8:40,HOM,C1F1
FB522,8/4/2019,7:35,XMJ,8/4/2019,8:40,HOM,C1F1
FB522,8/5/2019,7:35,XMJ,8/5/2019,8:40,HOM,C1F1
FB522,8/6/2019,7:35,XMJ,8/6/2019,8:40,HOM,C1F1
FB522,8/7/2019,7:35,XMJ,8/7/2019,8:40,HOM,C1F1
FB522,8/8/2019,7:35,XMJ,8/8/2019,8:40,HOM,C1F1
FB502,8/9/2019,7:35,XMH,8/9/2019,8:40,HOM,C1F1
FB522,8/9/2019,7:35,XMJ,8/9/2019,8:40,HOM,C1F1
FB502,8/10/2019,7:35,XMH,8/10/2019,8:40,HOM,C1F1
FB522,8/10/2019,7:35,XMJ,8/10/2019,8:40,HOM,C1F1
FB502,8/11/2019,7:35,XMH,8/11/2019,8:40,HOM,C1F1
FB522,8/11/2019,7:35,XMJ,8/11/2019,8:40,HOM,C1F1
FB502,8/12/2019,7:35,XMH,8/12/2019,8:40,HOM,C1F1
FB522,8/12/2019,7:35,XMJ,8/12/2019,8:40,HOM,C1F1
FB502,8/13/2019,7:35,XMH,8/13/2019,8:40,HOM,C1F1
FB522,8/13/2019,7:35,XMJ,8/13/2019,8:40,HOM,C1F1
FB502,8/14/2019,7:35,XMH,8/14/2019,8:40,HOM,C1F1
FB522,8/14/2019,7:35,XMJ,8/14/2019,8:40,HOM,C1F1
FB502,8/15/2019,7:35,XMH,8/15/2019,8:40,HOM,C1F1
FB522,8/15/2019,7:35,XMJ,8/15/2019,8:40,HOM,C1F1
FB502,8/16/2019,7:35,XMH,8/16/2019,8:40,HOM,C1F1
FB522,8/16/2019,7:35,XMJ,8/16/2019,8:40,HOM,C1F1
FB502,8/17/2019,7:35,XMH,8/17/2019,8:40,HOM,C1F1
FB522,8/17/2019,7:35,XMJ,8/17/2019,8:40,HOM,C1F1
FB502,8/18/2019,7:35,XMH,8/18/2019,8:40,HOM,C1F1
FB522,8/18/2019,7:35,XMJ,8/18/2019,8:40,HOM,C1F1
FB502,8/19/2019,7:35,XMH,8/19/2019,8:40,HOM,C1F1
FB522,8/19/2019,7:35,XMJ,8/19/2019,8:40,HOM,C1F1
FB522,8/20/2019,7:35,XMJ,8/20/2019,8:40,HOM,C1F1
FB522,8/21/2019,7:35,XMJ,8/21/2019,8:40,HOM,C1F1
FB522,8/22/2019,7:35,XMJ,8/22/2019,8:40,HOM,C1F1
FB522,8/23/2019,7:35,XMJ,8/23/2019,8:40,HOM,C1F1
FB522,8/24/2019,7:35,XMJ,8/24/2019,8:40,HOM,C1F1
FB522,8/25/2019,7:35,XMJ,8/25/2019,8:40,HOM,C1F1
FB522,8/26/2019,7:35,XMJ,8/26/2019,8:40,HOM,C1F1
FB522,8/27/2019,7:35,XMJ,8/27/2019,8:40,HOM,C1F1
FB522,8/28/2019,7:35,XMJ,8/28/2019,8:40,HOM,C1F1
FB522,8/29/2019,7:35,XMJ,8/29/2019,8:40,HOM,C1F1
FB522,8/30/2019,7:35,XMJ,8/30/2019,8:40,HOM,C1F1
FB522,8/31/2019,7:35,XMJ,8/31/2019,8:40,HOM,C1F1
FB463,8/1/2019,7:35,TGD,8/1/2019,10:05,SXA,C1F1
FB463,8/2/2019,7:35,TGD,8/2/2019,10:05,SXA,C1F1
FB463,8/3/2019,7:35,TGD,8/3/2019,10:05,SXA,C1F1
FB463,8/4/2019,7:35,TGD,8/4/2019,10:05,SXA,C1F1
FB463,8/5/2019,7:35,TGD,8/5/2019,10:05,SXA,C1F1
FB463,8/6/2019,7:35,TGD,8/6/2019,10:05,SXA,C1F1
FB463,8/7/2019,7:35,TGD,8/7/2019,10:05,SXA,C1F1
FB463,8/8/2019,7:35,TGD,8/8/2019,10:05,SXA,C1F1
FB463,8/9/2019,7:35,TGD,8/9/2019,10:05,SXA,C1F1
FB463,8/10/2019,7:35,TGD,8/10/2019,10:05,SXA,C1F1
FB463,8/11/2019,7:35,TGD,8/11/2019,10:05,SXA,C1F1
FB463,8/12/2019,7:35,TGD,8/12/2019,10:05,SXA,C1F1
FB463,8/13/2019,7:35,TGD,8/13/2019,10:05,SXA,C1F1
FB463,8/14/2019,7:35,TGD,8/14/2019,10:05,SXA,C1F1
FB463,8/15/2019,7:35,TGD,8/15/2019,10:05,SXA,C1F1
FB463,8/16/2019,7:35,TGD,8/16/2019,10:05,SXA,C1F1
FB463,8/17/2019,7:35,TGD,8/17/2019,10:05,SXA,C1F1
FB463,8/18/2019,7:35,TGD,8/18/2019,10:05,SXA,C1F1
FB463,8/19/2019,7:35,TGD,8/19/2019,10:05,SXA,C1F1
FB463,8/20/2019,7:35,TGD,8/20/2019,10:05,SXA,C1F1
FB463,8/21/2019,7:35,TGD,8/21/2019,10:05,SXA,C1F1
FB1167,8/21/2019,7:35,HOM,8/21/2019,9:40,SXA,C1F1
FB463,8/22/2019,7:35,TGD,8/22/2019,10:05,SXA,C1F1
FB1167,8/22/2019,7:35,HOM,8/22/2019,9:40,SXA,C1F1
FB463,8/23/2019,7:35,TGD,8/23/2019,10:05,SXA,C1F1
FB1167,8/23/2019,7:35,HOM,8/23/2019,9:40,SXA,C1F1
FB463,8/24/2019,7:35,TGD,8/24/2019,10:05,SXA,C1F1
FB1167,8/24/2019,7:35,HOM,8/24/2019,9:40,SXA,C1F1
FB463,8/25/2019,7:35,TGD,8/25/2019,10:05,SXA,C1F1
FB1167,8/25/2019,7:35,HOM,8/25/2019,9:40,SXA,C1F1
FB463,8/26/2019,7:35,TGD,8/26/2019,10:05,SXA,C1F1
FB463,8/27/2019,7:35,TGD,8/27/2019,10:05,SXA,C1F1
FB463,8/28/2019,7:35,TGD,8/28/2019,10:05,SXA,C1F1
FB463,8/29/2019,7:35,TGD,8/29/2019,10:05,SXA,C1F1
FB463,8/30/2019,7:35,TGD,8/30/2019,10:05,SXA,C1F1
FB463,8/31/2019,7:35,TGD,8/31/2019,10:05,SXA,C1F1
FB532,8/1/2019,7:35,OAX,8/1/2019,8:55,TGD,C1F1
FB562,8/1/2019,7:35,XNZ,8/1/2019,8:55,TGD,C1F1
FB632,8/1/2019,7:35,HWX,8/1/2019,9:10,TGD,C1F1
FB672,8/1/2019,7:35,THJ,8/1/2019,9:00,TGD,C1F1
FB792,8/1/2019,7:35,SHO,8/1/2019,9:10,TGD,C1F1
FB532,8/2/2019,7:35,OAX,8/2/2019,8:55,TGD,C1F1
FB562,8/2/2019,7:35,XNZ,8/2/2019,8:55,TGD,C1F1
FB632,8/2/2019,7:35,HWX,8/2/2019,9:10,TGD,C1F1
FB672,8/2/2019,7:35,THJ,8/2/2019,9:00,TGD,C1F1
FB792,8/2/2019,7:35,SHO,8/2/2019,9:10,TGD,C1F1
FB532,8/3/2019,7:35,OAX,8/3/2019,8:55,TGD,C1F1
FB562,8/3/2019,7:35,XNZ,8/3/2019,8:55,TGD,C1F1
FB632,8/3/2019,7:35,HWX,8/3/2019,9:10,TGD,C1F1
FB672,8/3/2019,7:35,THJ,8/3/2019,9:00,TGD,C1F1
FB792,8/3/2019,7:35,SHO,8/3/2019,9:10,TGD,C1F1
FB532,8/4/2019,7:35,OAX,8/4/2019,8:55,TGD,C1F1
FB562,8/4/2019,7:35,XNZ,8/4/2019,8:55,TGD,C1F1
FB632,8/4/2019,7:35,HWX,8/4/2019,9:10,TGD,C1F1
FB672,8/4/2019,7:35,THJ,8/4/2019,9:00,TGD,C1F1
FB792,8/4/2019,7:35,SHO,8/4/2019,9:10,TGD,C1F1
FB532,8/5/2019,7:35,OAX,8/5/2019,8:55,TGD,C1F1
FB562,8/5/2019,7:35,XNZ,8/5/2019,8:55,TGD,C1F1
FB632,8/5/2019,7:35,HWX,8/5/2019,9:10,TGD,C1F1
FB672,8/5/2019,7:35,THJ,8/5/2019,9:00,TGD,C1F1
FB792,8/5/2019,7:35,SHO,8/5/2019,9:10,TGD,C1F1
FB532,8/6/2019,7:35,OAX,8/6/2019,8:55,TGD,C1F1
FB562,8/6/2019,7:35,XNZ,8/6/2019,8:55,TGD,C1F1
FB632,8/6/2019,7:35,HWX,8/6/2019,9:10,TGD,C1F1
FB672,8/6/2019,7:35,THJ,8/6/2019,9:00,TGD,C1F1
FB792,8/6/2019,7:35,SHO,8/6/2019,9:10,TGD,C1F1
FB532,8/7/2019,7:35,OAX,8/7/2019,8:55,TGD,C1F1
FB562,8/7/2019,7:35,XNZ,8/7/2019,8:55,TGD,C1F1
FB632,8/7/2019,7:35,HWX,8/7/2019,9:10,TGD,C1F1
FB672,8/7/2019,7:35,THJ,8/7/2019,9:00,TGD,C1F1
FB792,8/7/2019,7:35,SHO,8/7/2019,9:10,TGD,C1F1
FB532,8/8/2019,7:35,OAX,8/8/2019,8:55,TGD,C1F1
FB562,8/8/2019,7:35,XNZ,8/8/2019,8:55,TGD,C1F1
FB632,8/8/2019,7:35,HWX,8/8/2019,9:10,TGD,C1F1
FB672,8/8/2019,7:35,THJ,8/8/2019,9:00,TGD,C1F1
FB792,8/8/2019,7:35,SHO,8/8/2019,9:10,TGD,C1F1
FB532,8/9/2019,7:35,OAX,8/9/2019,8:55,TGD,C1F1
FB562,8/9/2019,7:35,XNZ,8/9/2019,8:55,TGD,C1F1
FB632,8/9/2019,7:35,HWX,8/9/2019,9:10,TGD,C1F1
FB672,8/9/2019,7:35,THJ,8/9/2019,9:00,TGD,C1F1
FB792,8/9/2019,7:35,SHO,8/9/2019,9:10,TGD,C1F1
FB532,8/10/2019,7:35,OAX,8/10/2019,8:55,TGD,C1F1
FB562,8/10/2019,7:35,XNZ,8/10/2019,8:55,TGD,C1F1
FB632,8/10/2019,7:35,HWX,8/10/2019,9:10,TGD,C1F1
FB672,8/10/2019,7:35,THJ,8/10/2019,9:00,TGD,C1F1
FB792,8/10/2019,7:35,SHO,8/10/2019,9:10,TGD,C1F1
FB532,8/11/2019,7:35,OAX,8/11/2019,8:55,TGD,C1F1
FB562,8/11/2019,7:35,XNZ,8/11/2019,8:55,TGD,C1F1
FB632,8/11/2019,7:35,HWX,8/11/2019,9:10,TGD,C1F1
FB672,8/11/2019,7:35,THJ,8/11/2019,9:00,TGD,C1F1
FB792,8/11/2019,7:35,SHO,8/11/2019,9:10,TGD,C1F1
FB532,8/12/2019,7:35,OAX,8/12/2019,8:55,TGD,C1F1
FB562,8/12/2019,7:35,XNZ,8/12/2019,8:55,TGD,C1F1
FB632,8/12/2019,7:35,HWX,8/12/2019,9:10,TGD,C1F1
FB672,8/12/2019,7:35,THJ,8/12/2019,9:00,TGD,C1F1
FB792,8/12/2019,7:35,SHO,8/12/2019,9:10,TGD,C1F1
FB532,8/13/2019,7:35,OAX,8/13/2019,8:55,TGD,C1F1
FB562,8/13/2019,7:35,XNZ,8/13/2019,8:55,TGD,C1F1
FB632,8/13/2019,7:35,HWX,8/13/2019,9:10,TGD,C1F1
FB672,8/13/2019,7:35,THJ,8/13/2019,9:00,TGD,C1F1
FB792,8/13/2019,7:35,SHO,8/13/2019,9:10,TGD,C1F1
FB532,8/14/2019,7:35,OAX,8/14/2019,8:55,TGD,C1F1
FB562,8/14/2019,7:35,XNZ,8/14/2019,8:55,TGD,C1F1
FB632,8/14/2019,7:35,HWX,8/14/2019,9:10,TGD,C1F1
FB672,8/14/2019,7:35,THJ,8/14/2019,9:00,TGD,C1F1
FB792,8/14/2019,7:35,SHO,8/14/2019,9:10,TGD,C1F1
