item_id,item_material,item_num,item_length,item_width,item_order
25722,NBSY-0218SD,1,774.5,874,order549
25723,NBSY-0218SD,1,2243,588,order267
25724,NBSY-0218SD,1,495,213,order587
25725,NBSY-0218SD,1,512,739,order542
25726,NBSY-0218SD,1,400,576,order80
25727,NBSY-0218SD,1,252,264,order276
25728,NBSY-0218SD,1,1738,58,order76
25729,NBSY-0218SD,1,338,158,order555
25730,NBSY-0218SD,1,380,358,order100
25731,NBSY-0218SD,1,761,38,order428
25732,NBSY-0218SD,1,472,579,order368
25733,NBSY-0218SD,1,833,302,order428
25734,NBSY-0218SD,1,488,558,order494
25735,NBSY-0218SD,1,472,58,order576
25736,NBSY-0218SD,1,1467,1090,order370
25737,NBSY-0218SD,1,312,1089,order370
25738,NBSY-0218SD,1,912,457,order357
25739,NBSY-0218SD,1,2339,440,order552
25740,NBSY-0218SD,1,732,375,order587
25741,NBSY-0218SD,1,548,697,order598
25742,NBSY-0218SD,1,1848.5,697,order598
25743,NBSY-0218SD,1,369.2,289,order286
25744,NBSY-0218SD,1,1067,342,order113
25745,NBSY-0218SD,1,371,58,order79
25746,NBSY-0218SD,1,848,398,order163
25747,NBSY-0218SD,1,302,58,order428
25748,NBSY-0218SD,1,432,225,order370
25749,NBSY-0218SD,1,381,418,order552
25750,NBSY-0218SD,1,381,58,order552
25752,NBSY-0218SD,1,154.5,661.5,order276
25753,NBSY-0218SD,1,508,330,order411
25754,NBSY-0218SD,1,1135,377,order601
25755,NBSY-0218SD,1,930,377,order428
25756,NBSY-0218SD,1,815.5,336,order39
25757,NBSY-0218SD,1,638,320,order278
25758,NBSY-0218SD,1,699,388,order588
25759,NBSY-0218SD,1,801,361,order78
25760,NBSY-0218SD,1,395,48,order139
25761,NBSY-0218SD,1,348,158,order473
25762,NBSY-0218SD,1,939,58,order553
25763,NBSY-0218SD,1,446,560,order415
25764,NBSY-0218SD,1,1783,298,order41
25765,NBSY-0218SD,1,439.5,565,order26
25766,NBSY-0218SD,1,439.5,58,order26
25767,NBSY-0218SD,1,574,378,order278
25768,NBSY-0218SD,1,1043,177.5,order348
25769,NBSY-0218SD,1,545,408.5,order132
25770,NBSY-0218SD,1,692,177,order8
25771,NBSY-0218SD,1,2246,460,order586
25772,NBSY-0218SD,1,900,38,order558
25773,NBSY-0218SD,1,732,323.5,order587
25774,NBSY-0218SD,1,338,158,order377
25775,NBSY-0218SD,1,779,451,order79
25776,NBSY-0218SD,1,701,777,order417
25777,NBSY-0218SD,1,441.5,165.5,order358
25778,NBSY-0218SD,1,774,330.5,order559
25779,NBSY-0218SD,1,1062,58,order222
25780,NBSY-0218SD,1,248,1198,order185
25781,NBSY-0218SD,1,448,118,order162
25782,NBSY-0218SD,1,338,158,order555
25783,NBSY-0218SD,1,398,128,order494
25784,NBSY-0218SD,1,1445,380,order358
25785,NBSY-0218SD,1,1368,298,order392
25786,NBSY-0218SD,1,343,278,order575
25787,NBSY-0218SD,1,2348,370,order588
25788,NBSY-0218SD,1,370,546,order163
25789,NBSY-0218SD,1,1639,58,order348
25790,NBSY-0218SD,1,2398,398,order49
25791,NBSY-0218SD,1,772,297,order163
25792,NBSY-0218SD,1,815.5,351.5,order432
25793,NBSY-0218SD,1,1063,377,order428
25794,NBSY-0218SD,1,456,379,order598
25796,NBSY-0218SD,1,400,58,order49
25797,NBSY-0218SD,1,811,307,order185
25798,NBSY-0218SD,1,931,403.5,order112
25799,NBSY-0218SD,1,348,198,order52
25800,NBSY-0218SD,1,367,58,order139
25801,NBSY-0218SD,1,730,497,order543
25802,NBSY-0218SD,1,598,446,order415
25803,NBSY-0218SD,1,598,580,order415
25804,NBSY-0218SD,1,962,228,order359
25805,NBSY-0218SD,1,262,260,order553
25806,NBSY-0218SD,1,538,378,order100
25807,NBSY-0218SD,1,494,48,order80
25808,NBSY-0218SD,1,294,410,order300
25809,NBSY-0218SD,1,1218,58,order163
25810,NBSY-0218SD,1,435.5,376,order587
25811,NBSY-0218SD,1,811,58,order80
25812,NBSY-0218SD,1,368.2,52.5,order286
25813,NBSY-0218SD,1,2298,359,order358
25815,NBSY-0218SD,1,2021.5,392,order368
25816,NBSY-0218SD,1,741,633,order559
25817,NBSY-0218SD,1,607,389,order267
25818,NBSY-0218SD,1,831,580,order559
25819,NBSY-0218SD,1,242,712.7,order115
25820,NBSY-0218SD,1,475.5,380,order587
25821,NBSY-0218SD,1,2339,440,order552
25822,NBSY-0218SD,1,320,270,order278
25823,NBSY-0218SD,1,598,580,order415
25824,NBSY-0218SD,1,455,83,order415
25825,NBSY-0218SD,1,1760,65,order80
25826,NBSY-0218SD,1,303,92.5,order359
25827,NBSY-0218SD,1,595,38,order286
25828,NBSY-0218SD,1,1148,350,order542
25830,NBSY-0218SD,1,133,478,order479
25831,NBSY-0218SD,1,1443.5,505,order542
25832,NBSY-0218SD,1,318,132.5,order477
25833,NBSY-0218SD,1,2001,950,order416
25834,NBSY-0218SD,1,2148,398,order576
25835,NBSY-0218SD,1,513,372.5,order559
25836,NBSY-0218SD,1,696,348,order602
25837,NBSY-0218SD,1,636.5,216.5,order601
25838,NBSY-0218SD,1,313,38,order41
25839,NBSY-0218SD,1,1198,280,order185
25840,NBSY-0218SD,1,229,279.5,order185
25841,NBSY-0218SD,1,698,298,order489
25842,NBSY-0218SD,1,1603,404.3,order112
25843,NBSY-0218SD,1,380.3,328,order112
25844,NBSY-0218SD,1,1302,58,order575
25845,NBSY-0218SD,1,2361,470,order162
25846,NBSY-0218SD,1,422,52.5,order602
25847,NBSY-0218SD,1,380,358,order100
25848,NBSY-0218SD,1,514.5,339,order376
25849,NBSY-0218SD,1,659,794,order602
25850,NBSY-0218SD,1,815,419,order186
25851,NBSY-0218SD,1,522,220,order489
25852,NBSY-0218SD,1,772,297,order163
25853,NBSY-0218SD,1,759,577,order52
25854,NBSY-0218SD,1,901.5,374,order132
25855,NBSY-0218SD,1,662,587,order551
25856,NBSY-0218SD,1,2398,575,order553
25857,NBSY-0218SD,1,99,437,order597
25858,NBSY-0218SD,1,526,306.5,order476
25859,NBSY-0218SD,1,465,349,order596
25860,NBSY-0218SD,1,885,308,order411
25861,NBSY-0218SD,1,1514.5,447.5,order429
25862,NBSY-0218SD,1,885,557,order429
25863,NBSY-0218SD,1,231,92.5,order358
25864,NBSY-0218SD,1,512,578,order368
25865,NBSY-0218SD,1,456,279,order586
25866,NBSY-0218SD,1,1332,260,order392
25867,NBSY-0218SD,1,931,403.5,order112
25868,NBSY-0218SD,1,795.5,383,order78
25869,NBSY-0218SD,1,318,132.5,order477
25870,NBSY-0218SD,1,238,118,order359
25871,NBSY-0218SD,1,898,377,order100
25872,NBSY-0218SD,1,380,358,order100
25873,NBSY-0218SD,1,885,58,order542
25874,NBSY-0218SD,1,2398,380,order49
25875,NBSY-0218SD,1,2301,838,order49
25876,NBSY-0218SD,1,2338,377,order587
25877,NBSY-0218SD,1,344,48,order358
25878,NBSY-0218SD,1,771,277.5,order163
25879,NBSY-0218SD,1,2386,420,order76
25881,NBSY-0218SD,1,583,398,order480
25882,NBSY-0218SD,1,370,328,order588
25883,NBSY-0218SD,1,811,58,order76
25884,NBSY-0218SD,1,1828,280,order392
25885,NBSY-0218SD,1,638,320,order278
25886,NBSY-0218SD,1,400,595,order80
25887,NBSY-0218SD,1,399,576,order80
25888,NBSY-0218SD,1,926,420,order185
25889,NBSY-0218SD,1,2148,398,order576
25890,NBSY-0218SD,1,347,558,order358
25891,NBSY-0218SD,1,1210,58,order286
25892,NBSY-0218SD,1,413,132.5,order473
25893,NBSY-0218SD,1,551,194,order124
25894,NBSY-0218SD,1,288,198,order556
25895,NBSY-0218SD,1,1138,58,order29
25896,NBSY-0218SD,1,693,358,order428
25897,NBSY-0218SD,1,598,298,order318
25898,NBSY-0218SD,1,577,48,order163
25899,NBSY-0218SD,1,188,329,order112
25900,NBSY-0218SD,1,1256,568,order597
25901,NBSY-0218SD,1,866,329,order549
25902,NBSY-0218SD,1,801,289,order600
25903,NBSY-0218SD,1,515,258,order597
25904,NBSY-0218SD,1,373.5,778,order348
25905,NBSY-0218SD,1,488,78,order79
25906,NBSY-0218SD,1,195,48,order132
25907,NBSY-0218SD,1,1439.5,395,order79
25908,NBSY-0218SD,1,883,258,order392
25909,NBSY-0218SD,1,237,461,order473
25910,NBSY-0218SD,1,1822,377,order300
25911,NBSY-0218SD,1,633,325,order559
25912,NBSY-0218SD,1,1468,38,order392
25913,NBSY-0218SD,1,440,553,order553
25914,NBSY-0218SD,1,358,330,order300
25915,NBSY-0218SD,1,2301,188,order112
25916,NBSY-0218SD,1,767,58,order600
25917,NBSY-0218SD,1,1748,347,order300
25918,NBSY-0218SD,1,659,132.5,order129
25919,NBSY-0218SD,1,1522,727,order8
25920,NBSY-0218SD,1,749,342,order299
25921,NBSY-0218SD,1,482,465,order597
25922,NBSY-0218SD,1,530,38,order348
25923,NBSY-0218SD,1,939,553,order553
25924,NBSY-0218SD,1,634,378,order278
25925,NBSY-0218SD,1,438,158,order543
25926,NBSY-0218SD,1,262,260,order553
25927,NBSY-0218SD,1,2051,672,order576
25928,NBSY-0218SD,1,912,258,order392
25929,NBSY-0218SD,1,2251,737,order477
25930,NBSY-0218SD,1,238,118,order586
25932,NBSY-0218SD,1,871,510,order576
25933,NBSY-0218SD,1,681,377,order601
25934,NBSY-0218SD,1,188,58,order112
25935,NBSY-0218SD,1,732,374,order587
25936,NBSY-0218SD,1,465,349,order596
